"Simoncelli, Torquato",1
Jack Dracula,1
appliance,1
"Hickbush, The Grove",2
"'Menelaus with the body of Patroclus', sculpture",1
"Resin, lead, Perspex and fluorescent light",1
airship,1
Stepney Green,1
chalk,1
"book, 'City of Burbank, California, Annual Budget'",1
windbreak,1
"Rawsthorne, Isabel",1
"Rio de Janeiro, Praca XV",1
Sandy,2
Giessbach,1
Linburn Beck,1
Tin,1
"Gilli, Norma, 'Maria Carmi'",1
"Boehm, Gerda",1
"Baumgarten, Lothar, sculpture",1
"Ronda, Puerta de los Vientos",1
"Conolly, Patrick",1
"Nyssia, Queen of Lydia",1
Admetus,1
"Horne, Robert",1
"Armadale, Armadale Castle",1
"Langley, The Central Intelligence Agency",1
"Reni, Guido (after), painting, 'Perseus and Andromeda'",1
aloe,1
"Höller, Carsten, 'Test Site'",1
"Weiyu, Ji",1
male and female - fertilized egg,1
Wilmington,1
"Read, Herbert, Sir",1
Travertine stone,1
"Lala, Miss",1
Board and steel,1
"Asaf-ud-daula, Nawab Wazir of Oudh",1
helichrysum,1
Madeley Dale,1
"Bartolozzi, Francesco",1
Foil paper and oil paint on paper mounted onto wood,1
Montauban,1
Caradon Mine,1
"Davidson, Randall Thomas Davidson, Baron",1
"2 sections of pre-cast concrete pipe, 4 corrugated slabs of concrete, 2 stainless steel discs, acrylic paint and card",1
"Woollen sweater, wooden pole, metal, glass with lipstick, paper and cigarette",1
"Kairouan, Great Mosque",1
meadowsweet,1
Cannes - non-specific,1
Czechoslovakia - swimmer,1
"Film, 2 projections, black and white and sound, photographs and typescript on paper",1
"Dine, Nancy",1
"Staniforth, Thomas",1
"film: Scott, Tony, 'Top Gun'",1
Sisal and steel,2
Berry Head,1
Bistocco,1
Graach,1
"Francia, Francesco, painting, 'Pietà'",1
"Vaughan, Keith",1
"Raworth, Tom",1
Bellerophon,1
Oceanus,1
Beer,1
"Metal, Perspex, 2 compressors, 2 timers, water and soap",2
paddling pool,1
"Paper, felt, leather, cotton, glass, wood, metal and paint",1
"Reid, Norman, Sir",1
"'Aristion', relief sculpture",1
Arpenaz,1
"Temple, Inner Temple",1
"Blackstone, William, Sir",1
Wotton,1
Monnikendam,1
depth charge,1
"Acland, Colonel",1
"Briefcase, plaster figures, gun, 14 small cubes, wooden boxes, felt and video, projection, colour and sound",1
"Iron alloy, plywood, foam and cotton",1
Kirkmaiden-in-Fernis,1
Loch Coriskin,2
"death: Martin Luther King, assassination, 4 Apr 1968",1
dog biscuit,1
Athlone,1
Sikhism,1
"Dalrymple, Lady",1
"Style, William, of Langley",1
Raito,1
sawing,1
Blackwood family,1
clematis,1
Tanera Mhor,1
urinal,1
Presentation in the Temple,1
Beamsley Beacon,1
Calambrone,1
Epping Forest,1
Ward,1
Beguinot,1
Jessica,1
punk subculture,1
"Sebastiano del Piombo, painting, 'The Raising of Lazarus'",1
"Rhayader, Rhayader Gwy Bridge",1
"Popham, Anne Olivier",1
Resin on resin base on fibreboard plinth,1
Meall Copagach,1
pickpocket,1
cedar,1
2 maps on paper and 2 photographs on paper,1
"Neuburg, Abbey of Neuburg",1
Dodman Point,1
Jamaica,1
Fourvoirie,1
Clackmannanshire,1
Leeds Arts Club,1
"Nashville, Cheekwood Botanical Gardens and Museum of Art",1
"Lloyd, Susannah",2
"Clay, glass and wire",1
"Schreber, Daniel Paul, 'Memoirs of My Nervous Illness'",1
Casalpusterlengo,1
Queen's Hall,1
Nanteuil,1
Cherington,1
Lucretia,2
Faulhorn,1
heart monitor,1
"book, Pound, Ezra, 'How to Read'",1
"'Marcus Aurelius', sculpture",1
Winkel,1
"Parkes, Henry",1
"Ellis, Elizabeth",1
"Nuremburg, Königstrasse 64, Caritas Pirckheimer Haus",2
"Flinck, Govaert, painting, 'David giving Uriah the Letter'",1
"Hatfield, Hatfield House",1
Santeria,1
"Wood, polyurethane and iron powder",1
"Lochmaben, Lochmaben Castle",1
Bracefell,1
River Yamuna / Jumna,1
Acheson,1
Siena marble,1
Sannazzaro,1
"Whitehead, Susannah",1
nappy,1
King's Cross,1
Weston Street,1
"Resin, ink and correction fluid on paper",1
Harrow Hill,1
"'Hermes of Praxiteles', sculpture",1
"Vredeman de Vries, Jan",1
horror - split pomegranate,1
Rathewalde,1
"Liebermann, Max",1
Creetown,1
On paper,1
Forlimpopoli,1
"group: punk rock, 1970s",2
"Peel, Edmund, Mrs",1
Andy,1
Nacton,1
Arvier,1
Polkerris,1
"Newmark, Kitty",1
"Laurencin, Marie",1
Gotha,1
"Nares, Robert",1
Derby Court,2
"Caen, St Sauveur",1
Carate Urio,1
"Harker, Gordon",1
"Chile, Valparaíso",1
"Smith, Phoebe Noël",1
"Jones, Allen, sculpture, 'Hatstand'",1
explosive,1
"Senefelder, Aloys",1
Aerosol spray and screenprint on paper,1
Ffestiniog,1
Withypool,1
"Ink, transfer lettering and household paint on board",1
"Diaghilev, Sergei",1
"Rouen, Hôtel du Bourgtheroulde",1
Norbury Park,1
Bermuda,1
Moss Bay,1
"Leacock, David, Mrs",1
Shadrach,1
De Panne,1
Sori,1
"Pugnani, Gaetano",1
"Puleston, George",1
Linder,1
"Leo X, Pope",1
Orange Lodge,1
Hand-coloured lithograph on paper,2
film: KP Brehmer and J Bottcher,1
"Enfield, Forty Hill",1
"Envelope, tempera, graphite and pin on paper",2
"Thorvaldsen, Bertel, sculpture",2
Manto,1
"Fano, Arch of Augustus",1
"Strand, Tivoli Music Hall",1
Reil,1
"Montorsoli, G.A., sculpture, 'Fountain of Neptune'",1
Wall,1
"Muhemid Ali, Pacha of Egypt",1
Beauty and the Beast,1
"Bevin, Ernest, Rt Hon.",1
distress - seated figure,1
"Mainz, Gutenberg House",2
arts - Urizen,3
"Mintchine, Abraham",1
sickle cell anaemia,1
Devizes,1
Imogen,1
Sir John Froissart,2
"Secker, Elizabeth",2
Big Bend National Park,1
"Yapari, Juan, engraving, 'Hell'",1
"Gorky, Maxim",1
horseradish,1
evil - snake,1
"Drummond, M.",2
gaming table,1
Llyn Nantle,1
winding tower,1
Colfiorito,1
"book, Ruiz, Pablo, 'Photographie'",2
"Tupper, Alexander",1
"Huggard, Andrina",1
Du Cane family,1
'Pretty Boy Michaelangelo',1
"Chance, Ian",1
Les Contamines-Montjoie,1
Hindäs,1
Dundrennan Abbey,1
"Slesser, Henry",1
Fotheringhay,1
Foss Way,1
"Oakes, Dorothy",1
"Sandby, Paul",1
Oria,1
"Ethelbert, King",1
"2 fibreglass mannequins, clothes and shoes on steel base",1
"Steel cot, steel shelving, rubber, 10 plastic dolls and pig intestine",1
"Lessingham, Jane",1
Acts,1
Elihu,1
Charing Cross Station,1
"Velde, Willem van de, painting, 'A Dutch Vessel...'",2
"Gomringer, Eugen",1
49 postcards on paper on board,1
Hoylake,1
"Pisa, Ponte di Mezzo",1
"Montefeltro, Guido de",1
"Bath, Somerset Place",3
Santiago,1
Ayers Rock,1
Lungernsee,1
"film: Clowes, StJ., 'Black Dice'/'No Orchids for Miss Blandish'",1
"13 sheets of printed paper, paper and plastic cover and detachable plastic grip",1
cousin,1
"Pinturrichio, mural",1
tobogganing,1
"Kristallnacht / Crystal Night, 9-10 Nov 1938",1
"Rosslyn, James Francis Harry, 5th Earl of,",1
"Fitzpatrick, Constable",1
"Luini, Bernardino, painting, 'Christ Among the Doctors'",1
"Gifford, Carter, Mrs",1
obituary,1
"Film,16 mm, shown as video, projection, colour and sound",1
"Hanford, Hanford Works",1
"Hargood, Kate",1
"Eliot, George, 'Romola'",1
"York, Pavement, Black Horse Inn",1
"Monatague, John Charles",1
Book of Life,1
Viators Bridge,1
sultana,1
"Sekers, Alan",1
Arles-sur-Tech,1
"Zagorsk, Monastery of the Trinity and St Sergius",1
"Masham, Nutwith Common",1
"Print, ink, tippex and graphite on paper",3
"Quin, James",1
Sourton,1
"Cuba, Isla de la Juventud",1
jam,1
"Soho, Mitchell's Yard",1
Palazzaccio di Strettura,1
"Cunningham, Minnie",1
Sancreed,1
Buckden Pike,1
"Askrigg, Yorebridge",1
Petit-Appeville,1
Boreas,1
"Villem, La Fert sous Jouarre",1
Kyles of Bute,1
sucking thumb,1
"Hartmann, Jana-Maria",1
"Burford, Bull Hotel",1
"Acatlan, Hotel Romano Angeles",1
"McDermott, Mo",1
Laxfield,1
Casciano,1
"Bale, Edwin, Mrs",1
Llyn Treweryn,1
"Cohen, Bernard, painting",1
"Morton, Thomas",2
Stein an der Traun,1
"Washing machine, ironing board and car door",1
Grand Aiguille,1
"Serra, Richard, sculpture, 'Prop'",1
"love, in vain - pansy",1
"Abruzzesi, Maria Pasqua",1
"Wollstonecraft, Mary",1
Herse,1
"Hamonet, Marie",1
convict,1
"McClure, Michael",1
Brotonne Forest,1
knuckle,1
renewal - blood,1
"Gautreau, Virginie",1
"flag, Spanish Ensign",1
"L'Étang-La-Ville, La Coulette",1
"9 monotypes on paper between 2 Perspex sheets, pins and nylon fishing wire",1
Drogheda,1
Vezzano,1
Paintstik and screenprint on paper,1
"Farrell, Seamus",1
Gradara,1
"Ravensburg, Städtisches Galerie",1
"Rainger, Eliza",1
"Hyde, Henrietta",1
Long Island,1
"Delaval, Lady",1
"Picabia, Francis, painting, 'The Fig-Leaf'",1
"Gatcombe, St Olave's Church",1
"Mordaunt, John, Colonel",1
Engelhaus Castle,1
warming pan,1
"'Medici Vase', vase",1
"40 stones, 2 wooden bars and cord",1
"flag, Seychelles",1
Venus - rose,1
"Stockton-on-Tees, The Arc",1
"Wallasey, Seacombe Ferry",1
"Hijazi, Amin",2
Opie,1
Lifjord,1
"Rome, Circus of Maxentius",1
finch,1
"le Rouge, Nicolas,'Le grant kalendrier de Bergiers'",1
"Frost, Terry, Sir",1
stable-boy,1
Floirac,1
"Spence, William Blundell",1
"Erasmus, sketches",1
Tor Bay,1
"Cebrian, Katherine",1
Domaso,1
Red Power,1
"Wanestrocht, Elizabeth",1
abattoir,1
ranger,1
"Saint-Rémy-de-Provence, St Paul's Hospital",1
Mönch,1
Billancourt,1
elder,1
"Video, 2 maps, printed papers, 7 drawings and book",1
"Bern, Oschwand",1
"Steel panel, enamel on paper on 2 canvases, fabric, coal, 3 metal hooks and metal rod",1
"Moss, Kevin",1
Pälastra,1
"Ponsonby-Blennerhassett, Mary",1
Maclehose,1
4 screenprints on wrapping paper,1
Geddes,1
ground marker,1
Puerto Rican,1
"Woolf, Virginia",2
Fluorescent tubes on metal,2
"Chale, St Andrew's Church",1
"Savary, General",1
Sligo,1
"Sutton Coldfield, The Rookery",1
"Rosebery, Lady",1
Murthly,1
Felt on screenprint on paper,1
passport,1
Don Juan,1
"Pindar, Peter, 'Peter's Prophecy'",1
Haire,1
Findlater Castle,1
"Gehrig, Lou",1
"Rendsburg, Arsenalstrasse  2-10, Museum for Culture",1
Atalanta,1
Watendlath Beck,1
wafer,1
Gribun,1
"Perugino (associate), painting, 'The Virgin and Child...'",1
"musical: Morrissey, Paul, 'Man on the Moon'",1
Spurn Head,1
Lamel Hill,1
faithfulness - violet,1
Hilterfingen,1
"Crane, Walter, 'The Sirens Three'",1
Dora Baltea valley,1
Dis / Pluto,1
"Riley, Henry",1
"Munchengladbach, Bismarckstrasse 97, Stadtisches Museum",1
Teed,1
New Zealand,2
cineraria,1
"Schiff, Mrs",1
"Card file with 26 cards with typescript and 25 photographs, black and white on paper",1
lacrosse stick,1
"Emerson, William",2
"Terni, Cathedral of Terni",1
"Lovell, Fenella",1
"Di Carrara, Franceco Novello",1
nipple,1
Mounter,1
"book, Rice, Elmer, 'The Adding Machine'",2
"Saintes, Arch of Germanicus",1
Termeno,1
Bossiney,1
claustrophobia,1
Film,1
Radicofani,1
"Bryant, William Cullen, 'The Battle-Field'",1
"Goujon, Jean, sculpture",1
"Grosvenor, Lettice Mary Elizabeth, Lady",1
Aldgate,1
"Lieven, Princess",1
"Vannes, Chapelle St-Yves",1
Czech,1
"Wallpaper, 201 photographs, colour, on sticker-paper and sound recording",1
"Six-Day-War, 1967",1
Satan - carving-fork,1
Acqudotto Felice,1
St Fillans,1
"Meistermann, Georg",1
"Eschenbach, Wolfram von, 'Parzival'",1
Finisterre,1
"Molyneux, William",2
"Mussel shells, pigment, polyester resin and iron casserole with wooden handles  ",1
"Grace, W. G., Dr",1
"John, Pyramus",2
five senses - five poets,1
Atahualpa,1
"Nietzsche, Friedrich",1
"Ross, Alan and Minton, John, 'Time was away'",1
"Friburg, Rathausgasse 48, Schwarzen Kloster",1
"Isaiah, chapter 47",1
Festival of Blood,1
"Derrick, Margaret",1
"Friern Barnet, Friars Avenue 12",1
Bevis Marks Synagogue,1
"Oil, sand and glue on canvas",1
Culham,1
"Crosby, Bing",1
Jewish captivity in Babylon,2
Tumarkin,1
Speyer,1
Cheesering,1
"Iolas, Alexandre",1
"Dortmund, Prinz Friedrich Karl Strasse 14, Kunstverein",1
"Simpson, Gerard, Mrs",2
Pyrenees,1
"MacBryde, Robert",1
Ballygrant,1
Rothenburg,1
"book, Stein, Gertrude, 'Four in America'",1
"Ulm, Rathaus",1
spaghetti,1
"35 photographs, black and white, selenium print, on paper",1
"Beet juice, urine and coffee on screenprint on paper",1
error - oak tree,1
Neuville-sous-Huy,1
"Neath, Neath Abbey",1
Baveno,1
"May, Phil",1
foxglove,1
"Coleridge, Samuel Taylor",1
Poster paint on paper,1
"Faraday, Alice",1
Lapp,1
Wulpelsberg,1
doublet,1
crocus,1
"Wandsworth, Wandsworth Stadium",1
"Grosseteste, Robert, Bishop of Lincoln",1
"Alsace-Lorraine, restoration to France",1
Gunhills,1
"Dali, Salvador",1
"Louis XVIII, King of France",1
"Bambridge, Thomas",1
"dog, Newfoundland",1
Lake Annecy,1
Argostoli,1
Elm Park Gardens,1
"Abercromby, Ralph, Sir",1
Ned,1
"55 photographs, gelatin silver print on paper, 23 text panels on paper and 3 colour maps on paper",1
"Basing House, destruction, 14 Oct 1645",1
Seven Eyes of God,1
botany,1
Trendrine,1
"Macdonald, Flora",1
"Bury St Edmunds, Abbey Gate",1
Barglistock,1
"music: Mendelssohn, Felix, 'Songs Without Words'",2
"Skeaping, Paul",1
"Van Leyden, Karin",1
pride - book,1
Aylesbury,1
"Wood, bindis and light bulb",1
Ludgate Circus,1
Brick Lane,1
Peterhead,1
"Rheinhardt, Max, 'The Miracle'",1
"Nikisch, Arthur Lébényi Szent Miklós",1
Stanpit Marshes,1
Llandinam,1
"Terry, Ellen",1
Corsehill stone,1
Bietigheim,1
oppression - Job,1
"70 photographs, black and white, on card on Perspex",1
continuity - fish,1
"book, 'Les Dernières Merveilles de la science'",1
Lilydale,1
Vallée du Grande Morin,1
Waulsort,1
"Hume, Abraham, Sir",1
magnetism,2
work - caterpillar,1
"Namur, St-Aubain",1
Aberfoyle,1
Alderholt,1
faith - Job,1
oarsman,1
"Maratti, Carlo",1
Cast stone on wooden base,1
bub,1
"Rolland, Guillaume",1
Yaverland,1
"Chopin, Frédéric",1
"Powell, Newton, Lieutenant",2
"Biagio di Antonio, painting",1
Helm Crag,1
"Tucker, Anne Neale",1
Antiope,1
stitches,1
cobbler,1
Lac du Mont Cenis,1
New Testament - non specific,1
"Krakow, Krzysztofory Gallery",2
Les Tines,1
Bergsche Maas,1
Honey,1
"Levilion, Regine",1
"Becket, St Thomas, Archbishop",1
"Gabo, Naum, sculpture",1
"film: Curtiz, Michael, 'White Christmas'",1
Umeå,1
"Unton, Henry, Sir",1
"Evans, Albert",3
"Fergusson, John Duncan, painting, 'Le Manteau Chinois' 1909",3
Axenberg,1
Arco,1
"McCormick, William, Sir",1
"Moysey, Abel",1
"Fuller, Buckminster",1
"City of London, Billingsgate, Billingsgate Market",2
Suilven,1
"Passavant, Lucille",1
High Renaissance - Raphael,1
Fulham Road,2
"book, Proust, Marcel, 'À la recherche du temps perdu'",1
Sagres,1
Vala,1
Vienne,1
"Skorodumov, Gavril Ivanovich",1
Verdun,1
St Germans,1
Systems Group,1
Julia,1
Sandy Haven,1
"Papier mâché, wood and cord",1
"Dine, Jim",1
"Paint brush, plastic pen lids, twigs, bark, paint and paper",1
"'Raphael', sculpture",1
"Conyngham, Francis Nathaniel Conyngham, Marquis",1
Flat Holm,1
Monzel,1
"Banky, Vilma",1
Laurensburg,1
hangover,1
Serbonne,1
"Partum, Ewa",1
Pentland Hills,1
broken home - house of cards,1
"MDF, plywood, acrylic paint and graphite",1
Armstrong sisters,1
"Gatehouse of Fleet, Cardoness Castle",1
"Crabbe, George, 'Peter Grimes'",1
"Holbein, Hans, painting, 'Whitehall Mural'",4
Cellulose acetate and wood,2
"Orpen, Grace, Lady",1
Eragny,1
Châteauneuf,2
"19 works on paper, graphite",1
"Maurer, Dora",1
Distemper on paper on canvas,1
Sugar paper on plyboard,1
"Reykjavik, harbour",1
Moret-sur-Loing,1
"Grove, Edward,",1
"Bunke Bider, Haydèe Tamara, 'Tania'",1
"Dunnung, Elizabeth",1
Heatherley's Art School,2
"Arab Revolt, 1916-18",1
"Rouen, St Vincent",1
"Pine plywood, vinyl floor covering, brass plate, aluminium disc, plastic box, open cell foam, Perspex on MDF backboard",1
"Albert, Prince Consort",1
"Michaux, Henri",1
"Harral, Horace",1
"Callas, Maria",1
"Baird, George, Mrs",1
Menelaus,1
"book, Burke, Kenneth, 'Towards a Better Life'",1
Troilus,1
Peckham,1
Broadway,1
Fortrose,1
incubus,1
Tecla,1
Elterwater,1
"'Capitoline Venus', sculpture",1
Rock of Ventimiglia,1
Cranmere Pool,1
watercress,1
Egham,1
Wool and acrylic,1
Göschenen,1
"film: Sirk, Douglas, 'Shockproof'",1
Bojan,1
Warren Street Cinema,1
air conditioning unit,1
Orton,1
fall of angels,1
"Lee, William",1
"Seville, Santo Tomas 5, Museum of Contemporary Art",2
"Sherritt, Aaron",1
"Lee, Vernon",1
"flag, Antigua and Barbuda",1
"5 control units, liquid crystals and slide, 35 mm, 5 projections, colour",1
"Fantin-Latour, Henri",1
Dunkirk,1
Broxburn,1
Slate and pigment,2
"Stewart, Phoebe",1
Folly Hall,1
banana,1
Naxos,1
"Haese, Guenther",1
"Gutiérrez, Hector",1
"Little Saling / Bardfield Saling, St Peter and St Paul's Church",1
Italy - armed woman,1
"Lahr, Esther",1
"Viti, Timoteo, fresco, 'Jonah'",1
rock drill,1
"Fat, copper oxide and graphite on paper",1
"Steel, cardboard, plastic and electric motor",2
"Polier, Antoine, Colonel",1
"Diana, Princess of Wales",1
"Umbrian School, painting",1
"dog, chihuahua",1
howdah,1
"Fenian saga, 'The Pursuit of Diarmuid and Gráinne'",1
may,1
Lower Brockhampton House,1
"Nijmegen, Franse Plaats 3, Commanderie Van St. Jan, Nijmeegs Museum",2
"Spear, Ruskin",1
Poland - subdued woman,1
"Zuccarelli, Francesco",1
"Tatlin, Vladimir, sculpture",1
"Stothard, Thomas",1
Monte Nuovo,1
Siegfried,1
St Agnes,1
phalarope,1
"Cork panels, printed papers and photograph, colour, Chromogenic print, on paper",1
"Young-Hunter, Mary",1
Yr Eifl,1
Lleyn Peninsula,1
Sequins on fabric on wool,1
39 metronomes,1
"book, Guston, Philip, 'A Suite of Ten Lithographs'",1
"Fisher, Sandra",1
sequin,1
Prior's Haven,1
"Froissart, Jean",1
"König, René, 'The Restless Image: Sociology of Fashion'",1
"Havanna, Russian Embassy",1
"Serota, Nicholas, Sir",1
"Corelli, Arcangelo",1
Io,1
"Felpham, St Mary's Church",2
"Pius XII, Pope",1
Tobit,1
"Lambourne Woodlands, Dance's Copse",1
"Horsfield, E.",1
Allt Girnaig,1
"Wieners, John",1
"Connolly, Cyril",1
"Cast, Beatrice M. Dale",1
"Miro, Joan",1
"book, de Acosta, Mercedes, 'Here Lies the Heart'",1
"Goosey, Thomas",1
"5 tin cans, shell, fur, chipboard, wood and Perspex",1
"Kimble, Grange Farm",1
"Crowcombe, Halsway Court",1
"13 works on paper, graphite, crayon, chalk and printed diagrams, mounted on paper",1
'Cymbeline',1
"Essen, Kahrstrasse 23, Galerie Klause",1
"Sprayed Q-Cell, steel, perspex, glass, wood, mini disc player, small speakers, wires and audiotrack",1
Alcestis,1
"Biscegli, Duke Alfonso",1
Cannero Riviera,1
Pool of Bethesda,1
"'Jason', sculpture",1
bow and arrow,1
"Toppesfield, Bradfields",1
Bitumen on fibreboard,1
3 etchings on paper,1
Giant's Causeway,1
consolation - snowdrop,1
Jalalabad,1
"flag, Lesotho",1
Port of London,1
chaos - carnival,1
supernova,1
"USA, Virginia",1
Couvent de la Grande Chartreuse,1
"Romsey, Romsey Abbey",1
"LeWitt, Sol, sculpture",1
"Horner, Frances",1
"Millet, Jean-François, 'The Winnower'",1
Las Vegas,1
"Kraus, Karl",1
zebra crossing,1
Traunstein,1
"Middelburg, Stadhuis, Vleeshal",1
Creysse,1
"Cassirer, Richard, Professor",1
Vallombrosa,1
sanctuary,1
"Much Wenlock, Priory of St Mildburg",1
Gravure and aquatint on paper,1
"Gonzalez, Juliio, sculpture, 'Daphne'",3
"McMurdo, Bryce, Lt-Col",1
"Allan, William, Sir",1
"book, Gissing, George, 'Workers in the Dawn'",1
cereal,1
Bond children,1
"Mead, Taylor",1
"book, Rousseau, Jean-Jacques",1
15 unglazed ceramic forms,1
"Sèvres, 'The Egyptian Service', ceramics",1
Mettingham,1
Seville - non-specific,1
"Fez, Bab Anduluz",1
"Forsyth, William, 'King Sigurd the Crusader'",1
"Trevelyan, Julian",1
Fetges,1
"Langen, Museum der Stadt",1
"hat, busby",1
microwave,1
Cooked couscous on wooden table and digital prints on paper,1
Baghdad,1
Rothiemurchus,1
"Leadbetter, Huddie William 'Leadbelly'",1
"Marx, Arthur, 'Harpo'",1
"Heidegger, Martin, 'The Nature of Language'",1
"Faenza, Faenza Cathedral",1
"Carson, Willie",1
satellite dish,1
"Iden, Oxenbridge Cottage",1
razor,1
"Foot, Michael",1
Sultan Mehmed V,1
Lake family,1
"Garibaldi, Marcia",1
"31 works on paper, maps and typescript with gelatin silver contact prints",1
"Vargas, Alberto, painting",1
washbasin,1
"de Kooning, Willem",1
"Karr, Emilia, Lady",1
Worrell,1
Gosfield Street,1
"Siena, Loggia dei Mercanti",1
Llyn Du'r Arddu,1
"Brass, glass, Perspex, paper and lacquer",1
"Dance, Nathaniel, Sir",1
"Coleraine, New University of Ulster",1
"Baudouin I, King",1
"Wisdom of Solomon, chapter 18",1
"McCulloch, David",1
"Bell, Anne Olivier",2
"Hodgkins, Frances",1
"Livorno, Livorno Cathedral",1
"Florida, West Palm Beach",1
Ballinasloe,1
"USA, Kentucky",1
snow boarding,1
Pharisee,1
"Lion, Regine",1
Everglades,1
"Boccioni, Umberto, 'Unique Forms of Continuity in Space'",1
Ellenz,1
Sao Paulo,1
"Steel, aluminium and duralumin",2
Klüsserath,1
Mars - steel,1
"Clausen, Margaret",1
Moritzburg Lakes,1
Chrysaor,1
Porthclais,1
victory - winged female figure,2
confetti,1
Chobham,1
"film: Pennebaker, D.A., 'Don't Look Back'",1
Durness,1
Kattenes,1
Latin American,1
Ibdes,1
Swedish text,1
"Duton Hill, Barnard's Farm",1
herb robert,1
"Horst Castle, Saint Pieters-Rode",1
"Baker, Martha",1
"Agam, sculpture",1
"Bijou, Madame",1
Dingwall. Novar Estate,1
"Barnes, Cissie",2
"hat, plume",1
elevator,1
Scafell Pike,1
talisman,1
Gerberoy,1
"Sofa, hardboard table, hardboard plinth, cardboard boxes, 2 wall pieces and 8 works on paper",1
Wadhurst,1
"Dodd, Mary",1
Runswick Bay,1
Pennsylvania Castle,2
Powell,1
Thisbe,1
San Michele all'Adige,1
"Hardboard, wood and steel",3
social disorder - destroyed tree,1
"Blanche, Jacques-Émile",2
Earl's Court,1
Earth on resin and fibreglass,1
"Basie, Count",1
Ramsay,1
"Berlin, Heinrich Heine Allee 22, Konzertkasse Heinersdorff",1
"Lautréamont, Comte de, pseudonym of Ducasse, Isidore",1
"Saba-Ed-Din, Prince",1
"Niton, St John the Baptist's Church",1
"Cordier, Nicolas, sculpture",1
Unapool,1
post office,1
"London, Banqueting House",1
Donnybrook,1
River Ornain,1
"Malaga, La Malagueta",1
"Saffron Walden, Audley End House",1
couscous,1
"2 light bulbs, 2 porcelain light sockets and 2 electric cables",1
"Pasta, Giuditta Saronno",1
"Harland, Henry",1
Lapp folklore,1
"Beasley, Rhoda",1
Ben Vorlich,1
"Gibellina, Gibellina Vechia",1
"Lee, Rupert",1
"Modigliani, Amadeo, painting, 'The Little Peasant', Tate N05269",1
Ivory and marble,1
Heimbach,1
St Veronica,1
bookbinder,1
Seelisberg,1
"Novros, David, paintings",1
Issachar,1
Izmir,1
"Deuteronomy, chapter 34",2
Pech de Murat,1
"Angelico, Fra, painting, 'Coronation of the Virgin'",1
"Burlap, cotton gauze, hemp rope, nylon and sisal",1
Cromarty,1
19 cards on paper and cardboard box,1
Ala,1
"Parsons, Arthur",1
"Wood, tin-plate, copper, steel, fluorescent light, Perspex and oil paint",1
Marazion,1
"Steel, sand, glass and plastic",2
"Sarasota, John and Mable Ringling Museum of Art",1
"Lesage, Alain-René, 'Le Diable Boiteaux'",2
"Powder coated steel, chain, wire and chair parts",1
Niederfell,1
Banff - non-specific,1
"Pisa, Campo Santo",1
"Albers, Josef",1
Boxted - non-specific,1
Ypres,1
life mask,1
Ligurian Sea,1
"Devlin, Bernadette",1
"anti-French militia, 1859-60",1
Hay's Wharf,1
Hochkreuz,1
Friesz,1
"Beery, Wallace",1
"Schwarzenegger, Arnold",1
"Shaldon, the Ness",1
Lysterfield,1
"Logue, Christopher",1
Broughton - non specific,1
Loch-an-Eilean,1
"Florenty, Daisy",1
trickery - hare,1
"Sarandon, Eve",1
"Glass, Perspex and aluminium",2
"Dulwich, Dulwich Park",1
Soho Square,1
Gudhjem,1
Salorno,1
"Richier, Germaine",1
"Raleigh, Walter, Sir",1
"Lizard, The, Lizard Point",1
"Rosenberg, Isaac",1
depression,1
Orion,1
"Sasaram, Mausoleum of Sher Shah",1
Gabela,1
Durrington,1
"Penllyn, Penllyn Castle",1
Amboise - non-specific,1
Bürglen,1
hypocrisy,1
Allen key,1
"Collman, Mary Ann",1
"Mount Rushmore, National Memorial",1
"Hendrix, Jimi",1
"Blood on canvas, metal, rubber and plastic",1
Clarence Gardens,1
Tweedledum,1
Duntulm Castle,1
"Dubordieu, Joseph, sculpture, 'Statue of Liberty",1
weevil,1
Snow White,1
Joselito,1
Milford Haven,1
bustard,1
"Berkhampstead, Torrington Road 4",1
Wroxall,1
"Everett, Katherine",3
Albenga,1
Ditchling,1
"Stanfield, Clarkson, painting, 'Abandoned'",1
vending machine,1
"Aston, Gertrude Sadler, Lady",1
Nastagio degli Onesti,1
Betts,1
East Looe,1
Cement,1
Hyères,1
typewriter,1
"2 boards, zinc and glass",1
Qal'a of the Banu Hammad,1
Upper Thames Street 222,1
Nangy,1
"Lane, John, 'Shakespeare's Songs'",1
"Perrers, Alice",1
Tin plate,1
"Klein, Yves, painting",1
"Erlangen, Marktplatz 1, Palais Stutterheim, Städtische Galerie",1
"Stokes, Adrian, 'The Quattro Cento'",1
Greatorex,1
Hydra,1
Invergarry,1
"Chacombe, Wesley Place 3",1
"Casanova, Danielle",1
2 books,1
Allonby,1
"Thyssen, Francesca",1
"'Nurembourg Chronicles', engraving",1
"Hall, Edna Clarke, Lady",1
"Warner, Rex, 'Men and Gods'",1
Upper World - light,1
Ockenfels,1
Wax crayon on paper,2
"Knox, Madeleine",1
"Lamb, Pansy, Lady",1
Mar del Plata,1
film reel,1
Beauport,1
"Padua, Duke of",1
"Rietveld, Gerrit, furniture design",1
"Opie, John",1
worker - non specific,1
"Hefner, Hugh",1
Blaxton,1
"film: Avildsen, John G., Rocky",1
"Wood, tape, polythene and polystyrene",1
"Wilmot-Buxton, Ethel, 'Faust and Marguerite'",1
